,EquationNumber,Equation,AnswerIsCorrect,Answer,CorrectAnswer
5854,eq_5854.jpeg,-64x - 90,1,-2.16,-2.16
5855,eq_5855.jpeg,-86x - 22,0,24,0.62
5856,eq_5856.jpeg,15x - 6,1,-2.93,-2.93
5857,eq_5857.jpeg,18x + 7,1,-3.22,-3.22
5858,eq_5858.jpeg,41x - 77,1,2.22,2.22
5859,eq_5859.jpeg,43x + 95,0,-65,-3.33
5860,eq_5860.jpeg,68x - 6,0,59,-0.79
5861,eq_5861.jpeg,-43x + 35,1,0.37,0.37
5862,eq_5862.jpeg,91x + 98,1,-0.32,-0.32
5863,eq_5863.jpeg,5x - 43,0,-33,13.8
5864,eq_5864.jpeg,24x - 84,0,83,6.25
5865,eq_5865.jpeg,-51x + 22,0,-77,-1.04
5866,eq_5866.jpeg,78x - 98,1,0.45,0.45
5867,eq_5867.jpeg,-83x - 87,1,-2.17,-2.17
5868,eq_5868.jpeg,33x - 13,1,-0.91,-0.91
5869,eq_5869.jpeg,-91x - 62,0,-35,-1.63
5870,eq_5870.jpeg,23x - 79,0,11,5.61
5871,eq_5871.jpeg,-51x - 21,1,-1.47,-1.47
5872,eq_5872.jpeg,29x + 70,0,-61,-3.31
5873,eq_5873.jpeg,-40x + 32,0,-37,0.57
5874,eq_5874.jpeg,-40x - 43,0,17,-3.15
5875,eq_5875.jpeg,-27x + 88,1,5.11,5.11
5876,eq_5876.jpeg,19x - 15,1,-2.26,-2.26
5877,eq_5877.jpeg,95x + 15,0,-87,-0.95
5878,eq_5878.jpeg,83x - 82,0,-6,0.35
5879,eq_5879.jpeg,-84x - 57,0,-75,-0.69
5880,eq_5880.jpeg,-90x + 59,0,-49,1.71
5881,eq_5881.jpeg,-72x + 88,1,0.82,0.82
5882,eq_5882.jpeg,-37x - 29,0,-85,-2.92
5883,eq_5883.jpeg,-14x - 34,1,-3.86,-3.86
5884,eq_5884.jpeg,-36x + 77,1,-0.61,-0.61
5885,eq_5885.jpeg,84x + 68,1,-1.13,-1.13
5886,eq_5886.jpeg,48x + 53,0,-91,-1.65
5887,eq_5887.jpeg,-66x - 35,1,0.24,0.24
5888,eq_5888.jpeg,38x + 77,1,0.45,0.45
5889,eq_5889.jpeg,89x + 98,0,81,-2.02
5890,eq_5890.jpeg,-1x - 54,0,70,-87.0
5891,eq_5891.jpeg,92x + 95,0,-81,0.04
5892,eq_5892.jpeg,95x - 68,0,-66,-0.23
5893,eq_5893.jpeg,-60x + 13,0,35,1.68
5894,eq_5894.jpeg,10x + 78,1,-16.8,-16.8
5895,eq_5895.jpeg,29x - 54,1,-0.52,-0.52
5896,eq_5896.jpeg,-3x + 73,0,-66,5.0
5897,eq_5897.jpeg,-96x + 35,1,0.97,0.97
5898,eq_5898.jpeg,-36x + 55,0,99,0.08
5899,eq_5899.jpeg,38x + 34,1,-1.26,-1.26
5900,eq_5900.jpeg,13x + 68,1,-9.69,-9.69
5901,eq_5901.jpeg,83x + 81,0,73,-1.78
5902,eq_5902.jpeg,-99x + 25,0,80,0.74
5903,eq_5903.jpeg,-52x - 2,1,1.02,1.02
5904,eq_5904.jpeg,-31x + 10,0,91,-1.81
5905,eq_5905.jpeg,-11x + 13,1,6.36,6.36
5906,eq_5906.jpeg,21x - 6,0,-81,3.57
5907,eq_5907.jpeg,-7x - 9,0,-40,-2.29
5908,eq_5908.jpeg,-31x + 44,1,2.84,2.84
5909,eq_5909.jpeg,25x + 18,0,-39,0.68
5910,eq_5910.jpeg,31x + 88,0,64,-2.81
5911,eq_5911.jpeg,75x - 96,1,1.51,1.51
5912,eq_5912.jpeg,-60x - 50,1,-2.48,-2.48
5913,eq_5913.jpeg,60x - 25,1,0.7,0.7
5914,eq_5914.jpeg,-51x + 86,1,0.37,0.37
5915,eq_5915.jpeg,75x + 41,1,0.37,0.37
5916,eq_5916.jpeg,-29x - 14,1,2.79,2.79
5917,eq_5917.jpeg,86x - 76,1,0.71,0.71
5918,eq_5918.jpeg,-20x + 42,0,43,5.7
5919,eq_5919.jpeg,21x + 66,1,-6.81,-6.81
5920,eq_5920.jpeg,55x - 35,1,0.45,0.45
5921,eq_5921.jpeg,-25x - 4,1,-3.32,-3.32
5922,eq_5922.jpeg,-20x - 94,0,28,-8.75
5923,eq_5923.jpeg,-48x + 66,1,-0.67,-0.67
5924,eq_5924.jpeg,-20x - 76,0,-26,-7.25
5925,eq_5925.jpeg,-80x - 19,0,41,-0.14
5926,eq_5926.jpeg,-58x + 54,1,-0.07,-0.07
5927,eq_5927.jpeg,-28x - 58,0,-5,-3.5
5928,eq_5928.jpeg,-66x - 19,1,1.14,1.14
5929,eq_5929.jpeg,58x + 70,1,0.1,0.1
5930,eq_5930.jpeg,-30x + 50,0,67,1.9
5931,eq_5931.jpeg,43x - 56,0,99,1.95
5932,eq_5932.jpeg,43x - 43,0,-59,0.3
5933,eq_5933.jpeg,-46x + 54,1,2.2,2.2
5934,eq_5934.jpeg,9x - 14,0,-30,8.89
5935,eq_5935.jpeg,39x - 21,0,-33,2.87
5936,eq_5936.jpeg,-6x - 44,0,92,4.5
5937,eq_5937.jpeg,15x + 27,0,-50,-2.4
5938,eq_5938.jpeg,-42x + 21,0,60,-1.62
5939,eq_5939.jpeg,87x + 88,1,-2.06,-2.06
5940,eq_5940.jpeg,-50x + 13,0,19,-0.68
5941,eq_5941.jpeg,15x - 67,0,29,10.27
5942,eq_5942.jpeg,48x - 73,0,-53,1.48
5943,eq_5943.jpeg,74x - 65,1,-0.43,-0.43
5944,eq_5944.jpeg,-86x - 73,0,-5,-0.55
5945,eq_5945.jpeg,-54x + 19,1,0.7,0.7
5946,eq_5946.jpeg,16x - 53,0,54,8.44
5947,eq_5947.jpeg,73x - 73,1,1.1,1.1
5948,eq_5948.jpeg,89x + 28,1,-0.56,-0.56
5949,eq_5949.jpeg,82x + 63,1,0.35,0.35
5950,eq_5950.jpeg,-91x + 88,0,-44,2.03
5951,eq_5951.jpeg,-52x - 48,0,63,0.35
5952,eq_5952.jpeg,-27x - 78,1,-2.11,-2.11
5953,eq_5953.jpeg,98x - 4,1,-0.38,-0.38
5954,eq_5954.jpeg,16x + 88,1,-1.44,-1.44
5955,eq_5955.jpeg,-56x - 97,0,85,-3.38
5956,eq_5956.jpeg,45x - 54,1,2.51,2.51
5957,eq_5957.jpeg,86x + 6,0,-68,-0.99
5958,eq_5958.jpeg,77x + 2,0,21,0.74
5959,eq_5959.jpeg,44x - 55,1,1.77,1.77
5960,eq_5960.jpeg,16x - 67,0,-31,1.06
5961,eq_5961.jpeg,38x + 19,0,-44,0.26
5962,eq_5962.jpeg,57x - 71,0,-61,2.51
5963,eq_5963.jpeg,-54x + 57,1,-0.78,-0.78
5964,eq_5964.jpeg,-3x - 88,1,-34.67,-34.67
5965,eq_5965.jpeg,25x + 38,1,0.92,0.92
5966,eq_5966.jpeg,-82x - 10,1,0.24,0.24
5967,eq_5967.jpeg,62x + 52,0,-33,-1.21
5968,eq_5968.jpeg,-26x - 20,0,-38,0.23
5969,eq_5969.jpeg,34x + 20,1,-0.65,-0.65
5970,eq_5970.jpeg,71x - 20,1,-1.08,-1.08
5971,eq_5971.jpeg,-56x + 97,0,68,3.0
5972,eq_5972.jpeg,-73x + 66,1,1.01,1.01
5973,eq_5973.jpeg,-81x - 25,0,-54,-0.22
5974,eq_5974.jpeg,-85x + 15,1,0.58,0.58
5975,eq_5975.jpeg,-78x + 88,1,0.6,0.6
5976,eq_5976.jpeg,13x + 47,0,-47,-10.46
5977,eq_5977.jpeg,96x - 89,0,-66,1.82
5978,eq_5978.jpeg,-17x - 98,0,72,-6.18
5979,eq_5979.jpeg,-73x + 42,1,0.51,0.51
5980,eq_5980.jpeg,-49x - 68,1,-3.16,-3.16
5981,eq_5981.jpeg,-20x - 42,0,77,-5.55
5982,eq_5982.jpeg,-59x + 29,1,2.05,2.05
5983,eq_5983.jpeg,48x + 29,0,-76,-0.1
5984,eq_5984.jpeg,-64x - 2,0,78,0.56
5985,eq_5985.jpeg,58x - 66,1,2.36,2.36
5986,eq_5986.jpeg,44x + 87,1,-1.61,-1.61
5987,eq_5987.jpeg,9x - 10,0,84,2.67
5988,eq_5988.jpeg,-12x + 28,0,-44,3.08
5989,eq_5989.jpeg,19x - 57,0,81,6.63
5990,eq_5990.jpeg,57x - 34,0,-63,1.28
5991,eq_5991.jpeg,-48x + 67,1,0.77,0.77
5992,eq_5992.jpeg,-3x + 45,0,-37,43.67
5993,eq_5993.jpeg,-85x + 11,1,-0.55,-0.55
5994,eq_5994.jpeg,-32x - 36,0,52,-2.31
5995,eq_5995.jpeg,-19x + 55,0,-38,1.89
5996,eq_5996.jpeg,53x + 71,1,0.11,0.11
5997,eq_5997.jpeg,-12x + 10,1,-5.0,-5.0
5998,eq_5998.jpeg,-47x + 66,0,31,1.89
5999,eq_5999.jpeg,-71x - 16,1,-1.32,-1.32
6000,eq_6000.jpeg,-30x + 52,0,-43,1.07
6001,eq_6001.jpeg,8x - 98,0,-96,4.5
6002,eq_6002.jpeg,-42x + 74,1,0.43,0.43
6003,eq_6003.jpeg,-34x - 11,1,0.35,0.35
6004,eq_6004.jpeg,82x + 88,1,-2.17,-2.17
6005,eq_6005.jpeg,-90x - 20,0,46,-1.04
6006,eq_6006.jpeg,20x + 75,1,-0.15,-0.15
6007,eq_6007.jpeg,-83x + 40,0,-8,1.58
6008,eq_6008.jpeg,34x - 36,0,-41,1.12
6009,eq_6009.jpeg,-27x - 70,0,-93,-5.22
6010,eq_6010.jpeg,-17x + 17,1,-2.06,-2.06
6011,eq_6011.jpeg,-14x - 57,0,77,-4.5
6012,eq_6012.jpeg,-58x - 81,1,-0.45,-0.45
6013,eq_6013.jpeg,37x + 48,1,1.03,1.03
6014,eq_6014.jpeg,78x - 16,1,-0.86,-0.86
6015,eq_6015.jpeg,-67x + 26,1,-0.33,-0.33
6016,eq_6016.jpeg,-67x - 30,0,-3,0.48
6017,eq_6017.jpeg,-39x + 8,0,-35,1.72
6018,eq_6018.jpeg,97x + 18,1,-0.7,-0.7
6019,eq_6019.jpeg,-51x - 37,0,-45,-0.16
6020,eq_6020.jpeg,26x + 19,1,2.92,2.92
6021,eq_6021.jpeg,-87x + 72,1,0.28,0.28
6022,eq_6022.jpeg,-28x + 83,0,87,-0.14
6023,eq_6023.jpeg,52x - 86,1,0.35,0.35
6024,eq_6024.jpeg,-15x + 59,1,1.27,1.27
6025,eq_6025.jpeg,-35x - 78,1,-5.03,-5.03
6026,eq_6026.jpeg,2x - 24,0,-7,31.5
6027,eq_6027.jpeg,89x - 68,0,-10,-0.25
6028,eq_6028.jpeg,99x - 35,0,-14,-0.34
6029,eq_6029.jpeg,89x - 72,1,0.74,0.74
6030,eq_6030.jpeg,62x + 86,0,-31,-1.56
6031,eq_6031.jpeg,-35x - 65,0,69,-2.06
6032,eq_6032.jpeg,-96x - 2,1,0.86,0.86
6033,eq_6033.jpeg,-38x + 52,1,2.5,2.5
6034,eq_6034.jpeg,-84x - 56,1,0.38,0.38
6035,eq_6035.jpeg,69x - 63,1,1.43,1.43
6036,eq_6036.jpeg,35x + 85,1,-0.54,-0.54
6037,eq_6037.jpeg,-59x - 27,0,-2,-0.75
6038,eq_6038.jpeg,-78x - 1,0,-52,0.69
6039,eq_6039.jpeg,-78x + 62,0,-47,0.68
6040,eq_6040.jpeg,24x - 93,1,0.0,0.0
6041,eq_6041.jpeg,-23x + 92,1,5.57,5.57
6042,eq_6042.jpeg,-76x - 16,0,-45,0.34
6043,eq_6043.jpeg,-98x - 64,1,-0.34,-0.34
6044,eq_6044.jpeg,17x - 59,1,-1.47,-1.47
6045,eq_6045.jpeg,-94x - 52,0,-20,0.3
6046,eq_6046.jpeg,-62x + 91,1,0.84,0.84
6047,eq_6047.jpeg,49x - 18,0,100,1.53
6048,eq_6048.jpeg,5x + 45,0,82,-26.6
6049,eq_6049.jpeg,60x + 63,0,32,-1.78
6050,eq_6050.jpeg,62x - 44,1,0.5,0.5
6051,eq_6051.jpeg,-31x - 61,0,-14,-0.68
6052,eq_6052.jpeg,42x + 28,1,-0.12,-0.12
6053,eq_6053.jpeg,78x - 22,0,54,1.32
6054,eq_6054.jpeg,-2x - 40,0,-59,0.5
6055,eq_6055.jpeg,-8x - 23,0,62,8.75
6056,eq_6056.jpeg,-44x - 34,1,0.68,0.68
6057,eq_6057.jpeg,-28x + 99,0,20,1.5
6058,eq_6058.jpeg,85x + 61,1,-0.69,-0.69
6059,eq_6059.jpeg,-30x - 18,1,-1.57,-1.57
6060,eq_6060.jpeg,-30x + 86,0,45,3.47
6061,eq_6061.jpeg,34x - 63,1,-0.21,-0.21
6062,eq_6062.jpeg,68x + 42,1,-0.74,-0.74
6063,eq_6063.jpeg,-68x - 39,1,0.57,0.57
6064,eq_6064.jpeg,-16x + 70,0,39,-0.12
6065,eq_6065.jpeg,-5x + 39,1,21.6,21.6
6066,eq_6066.jpeg,-54x + 93,0,99,0.09
6067,eq_6067.jpeg,38x - 87,1,4.34,4.34
6068,eq_6068.jpeg,-11x - 47,0,-97,3.27
6069,eq_6069.jpeg,32x + 62,0,2,0.22
6070,eq_6070.jpeg,-69x + 85,1,1.43,1.43
6071,eq_6071.jpeg,37x - 19,0,-30,0.89
6072,eq_6072.jpeg,18x + 10,1,-4.33,-4.33
6073,eq_6073.jpeg,-75x - 68,1,-2.17,-2.17
6074,eq_6074.jpeg,-1x - 53,0,-69,22.0
6075,eq_6075.jpeg,-28x - 29,0,15,-2.75
6076,eq_6076.jpeg,-11x - 67,1,-12.82,-12.82
6077,eq_6077.jpeg,-23x + 1,1,-3.13,-3.13
6078,eq_6078.jpeg,-40x - 53,0,25,-2.08
6079,eq_6079.jpeg,-53x - 71,1,-0.94,-0.94
6080,eq_6080.jpeg,93x - 80,0,49,0.02
6081,eq_6081.jpeg,98x - 21,1,1.05,1.05
6082,eq_6082.jpeg,-73x + 99,1,1.37,1.37
6083,eq_6083.jpeg,15x + 29,1,3.87,3.87
6084,eq_6084.jpeg,17x + 70,1,-6.06,-6.06
6085,eq_6085.jpeg,-55x - 26,0,-28,0.02
6086,eq_6086.jpeg,42x + 74,0,10,-2.6
6087,eq_6087.jpeg,-2x + 97,1,77.5,77.5
6088,eq_6088.jpeg,46x + 36,0,-67,-2.72
6089,eq_6089.jpeg,52x + 19,0,32,-1.87
6090,eq_6090.jpeg,-17x - 70,0,-56,-4.94
6091,eq_6091.jpeg,-99x - 15,0,14,0.55
6092,eq_6092.jpeg,7x + 20,0,52,-4.43
6093,eq_6093.jpeg,64x - 48,1,-0.48,-0.48
6094,eq_6094.jpeg,-17x - 34,0,-93,1.24
6095,eq_6095.jpeg,62x + 32,0,15,-2.05
6096,eq_6096.jpeg,17x + 49,0,15,-0.76
6097,eq_6097.jpeg,-40x - 55,1,-2.33,-2.33
6098,eq_6098.jpeg,12x - 99,0,66,8.75
6099,eq_6099.jpeg,38x - 48,1,2.97,2.97
6100,eq_6100.jpeg,24x - 1,0,63,2.29
6101,eq_6101.jpeg,85x + 96,0,28,-1.44
6102,eq_6102.jpeg,85x + 5,1,-0.16,-0.16
6103,eq_6103.jpeg,15x + 56,1,-8.0,-8.0
6104,eq_6104.jpeg,67x + 26,1,-1.55,-1.55
6105,eq_6105.jpeg,-85x + 85,1,0.96,0.96
6106,eq_6106.jpeg,-81x - 65,0,100,-0.99
6107,eq_6107.jpeg,9x - 43,1,15.33,15.33
6108,eq_6108.jpeg,29x - 79,0,62,0.9
6109,eq_6109.jpeg,42x + 14,0,4,-1.19
6110,eq_6110.jpeg,51x + 73,1,-0.96,-0.96
6111,eq_6111.jpeg,-3x + 42,1,29.0,29.0
6112,eq_6112.jpeg,-27x - 61,1,-3.85,-3.85
6113,eq_6113.jpeg,6x + 22,1,-6.67,-6.67
6114,eq_6114.jpeg,-75x + 70,1,0.52,0.52
6115,eq_6115.jpeg,-68x - 4,1,-1.37,-1.37
6116,eq_6116.jpeg,23x - 47,0,-77,3.3
6117,eq_6117.jpeg,52x + 66,1,-2.25,-2.25
6118,eq_6118.jpeg,65x - 99,0,92,2.02
6119,eq_6119.jpeg,93x + 34,1,-0.26,-0.26
6120,eq_6120.jpeg,-63x - 23,0,84,-0.13
6121,eq_6121.jpeg,-23x + 86,1,-0.09,-0.09
6122,eq_6122.jpeg,14x - 4,0,-58,-2.64
6123,eq_6123.jpeg,37x - 33,1,3.43,3.43
6124,eq_6124.jpeg,-54x + 96,1,1.69,1.69
6125,eq_6125.jpeg,-92x - 48,1,-0.7,-0.7
6126,eq_6126.jpeg,-53x - 19,1,0.17,0.17
6127,eq_6127.jpeg,96x + 43,1,0.16,0.16
6128,eq_6128.jpeg,76x + 28,1,-1.55,-1.55
6129,eq_6129.jpeg,84x + 87,1,-0.24,-0.24
6130,eq_6130.jpeg,-69x - 91,0,-45,-0.01
6131,eq_6131.jpeg,-96x + 84,1,0.2,0.2
6132,eq_6132.jpeg,-48x + 15,1,-0.98,-0.98
6133,eq_6133.jpeg,43x + 26,1,-1.23,-1.23
6134,eq_6134.jpeg,-55x + 85,1,2.64,2.64
6135,eq_6135.jpeg,-96x - 66,1,-0.62,-0.62
6136,eq_6136.jpeg,96x - 3,1,-0.47,-0.47
6137,eq_6137.jpeg,-48x - 66,0,80,-0.5
6138,eq_6138.jpeg,18x - 19,1,-1.78,-1.78
6139,eq_6139.jpeg,-40x - 79,1,-2.73,-2.73
6140,eq_6140.jpeg,87x - 98,1,1.38,1.38
6141,eq_6141.jpeg,-61x + 85,1,1.08,1.08
6142,eq_6142.jpeg,-71x + 5,0,93,-0.14
6143,eq_6143.jpeg,66x - 62,1,1.61,1.61
6144,eq_6144.jpeg,-17x + 39,0,-100,-3.18
6145,eq_6145.jpeg,-28x + 30,0,86,-0.5
6146,eq_6146.jpeg,-70x + 72,1,2.23,2.23
6147,eq_6147.jpeg,-41x - 3,1,0.88,0.88
6148,eq_6148.jpeg,84x - 78,1,0.69,0.69
6149,eq_6149.jpeg,-1x + 29,1,-12.0,-12.0
6150,eq_6150.jpeg,-42x - 37,0,69,-0.48
6151,eq_6151.jpeg,-64x + 9,1,0.59,0.59
6152,eq_6152.jpeg,86x + 10,1,-0.94,-0.94
6153,eq_6153.jpeg,27x + 37,1,-1.04,-1.04
6154,eq_6154.jpeg,67x - 76,0,-53,1.97
6155,eq_6155.jpeg,-78x + 65,0,52,0.96
6156,eq_6156.jpeg,19x + 25,1,0.89,0.89
6157,eq_6157.jpeg,-24x - 72,0,92,-5.58
6158,eq_6158.jpeg,-12x + 99,0,-77,1.08
6159,eq_6159.jpeg,-6x + 77,0,77,26.17
6160,eq_6160.jpeg,83x + 92,0,49,-0.53
6161,eq_6161.jpeg,-25x - 64,1,-3.8,-3.8
6162,eq_6162.jpeg,44x + 18,1,-0.64,-0.64
6163,eq_6163.jpeg,33x + 44,0,99,0.97
6164,eq_6164.jpeg,23x - 27,0,20,-1.7
6165,eq_6165.jpeg,-65x + 35,1,1.03,1.03
6166,eq_6166.jpeg,10x - 19,0,-65,-6.8
6167,eq_6167.jpeg,2x + 88,0,96,-56.0
6168,eq_6168.jpeg,62x + 49,1,-1.19,-1.19
6169,eq_6169.jpeg,17x - 43,1,0.53,0.53
6170,eq_6170.jpeg,31x + 82,1,-0.13,-0.13
6171,eq_6171.jpeg,-81x + 5,1,-0.37,-0.37
6172,eq_6172.jpeg,-16x + 49,1,3.62,3.62
6173,eq_6173.jpeg,-18x - 82,0,92,-8.44
6174,eq_6174.jpeg,-93x + 17,0,97,0.98
6175,eq_6175.jpeg,-34x + 60,1,2.06,2.06
6176,eq_6176.jpeg,-46x - 54,0,-14,-0.78
6177,eq_6177.jpeg,-80x - 59,1,-0.99,-0.99
6178,eq_6178.jpeg,-83x + 24,0,18,-0.31
6179,eq_6179.jpeg,-55x + 60,0,-38,-0.35
6180,eq_6180.jpeg,93x - 18,0,67,-0.67
6181,eq_6181.jpeg,10x + 91,1,-16.2,-16.2
6182,eq_6182.jpeg,-3x - 29,0,-51,-15.67
6183,eq_6183.jpeg,-42x - 57,0,82,0.64
6184,eq_6184.jpeg,63x - 73,1,2.49,2.49
6185,eq_6185.jpeg,-99x + 58,0,37,0.03
6186,eq_6186.jpeg,-98x + 58,1,0.5,0.5
6187,eq_6187.jpeg,38x - 6,1,-1.13,-1.13
6188,eq_6188.jpeg,-88x - 38,0,-14,-0.12
6189,eq_6189.jpeg,-92x - 35,1,-0.73,-0.73
6190,eq_6190.jpeg,-25x - 27,1,2.0,2.0
6191,eq_6191.jpeg,-7x - 65,0,-15,1.71
6192,eq_6192.jpeg,25x - 4,1,-1.84,-1.84
6193,eq_6193.jpeg,29x - 31,1,-1.69,-1.69
6194,eq_6194.jpeg,-52x - 89,1,-1.67,-1.67
6195,eq_6195.jpeg,70x - 87,1,2.56,2.56
6196,eq_6196.jpeg,80x + 19,0,-76,-0.71
6197,eq_6197.jpeg,-56x + 93,1,2.36,2.36
6198,eq_6198.jpeg,-25x - 50,1,-0.24,-0.24
6199,eq_6199.jpeg,4x + 32,1,-1.25,-1.25
6200,eq_6200.jpeg,-5x + 78,0,15,9.8
6201,eq_6201.jpeg,24x + 7,0,41,-1.46
6202,eq_6202.jpeg,11x + 86,0,83,-10.82
6203,eq_6203.jpeg,43x + 65,0,21,-1.81
6204,eq_6204.jpeg,-54x + 51,1,0.59,0.59
6205,eq_6205.jpeg,-24x + 91,1,-0.21,-0.21
6206,eq_6206.jpeg,-3x + 90,0,44,61.33
6207,eq_6207.jpeg,20x - 90,0,28,2.85
6208,eq_6208.jpeg,-28x + 18,1,3.36,3.36
6209,eq_6209.jpeg,-37x - 72,1,-0.14,-0.14
6210,eq_6210.jpeg,55x - 45,0,-38,-0.47
6211,eq_6211.jpeg,-72x + 13,1,1.42,1.42
6212,eq_6212.jpeg,73x - 75,1,0.38,0.38
6213,eq_6213.jpeg,12x - 31,0,66,2.92
6214,eq_6214.jpeg,88x - 10,0,92,-0.92
6215,eq_6215.jpeg,-42x + 71,0,13,0.4
6216,eq_6216.jpeg,22x - 54,1,1.77,1.77
6217,eq_6217.jpeg,60x + 89,1,0.15,0.15
6218,eq_6218.jpeg,58x - 48,0,-25,2.07
6219,eq_6219.jpeg,-28x - 36,1,0.36,0.36
6220,eq_6220.jpeg,97x - 86,1,0.58,0.58
6221,eq_6221.jpeg,10x - 98,0,18,3.9
6222,eq_6222.jpeg,-79x + 57,1,0.82,0.82
6223,eq_6223.jpeg,61x - 9,0,22,-0.52
6224,eq_6224.jpeg,95x - 14,0,-25,0.39
6225,eq_6225.jpeg,-45x + 99,1,3.29,3.29
6226,eq_6226.jpeg,-32x + 86,0,3,2.22
6227,eq_6227.jpeg,-53x - 18,0,-36,0.62
6228,eq_6228.jpeg,54x + 33,0,-50,-0.17
6229,eq_6229.jpeg,-72x + 25,0,-53,-0.19
6230,eq_6230.jpeg,73x + 93,1,-0.01,-0.01
6231,eq_6231.jpeg,9x + 37,0,97,-8.33
6232,eq_6232.jpeg,82x + 82,1,-1.27,-1.27
6233,eq_6233.jpeg,-30x - 69,1,-0.23,-0.23
6234,eq_6234.jpeg,-32x + 73,0,50,3.97
6235,eq_6235.jpeg,67x - 45,1,-0.04,-0.04
6236,eq_6236.jpeg,19x + 31,0,56,-6.74
6237,eq_6237.jpeg,-27x + 84,1,4.96,4.96
6238,eq_6238.jpeg,52x + 22,0,-60,0.58
6239,eq_6239.jpeg,45x - 45,0,10,1.47
6240,eq_6240.jpeg,16x + 28,1,-4.62,-4.62
6241,eq_6241.jpeg,-31x - 5,0,14,2.87
6242,eq_6242.jpeg,11x + 57,0,69,-6.09
6243,eq_6243.jpeg,30x + 64,0,90,-3.73
6244,eq_6244.jpeg,-85x + 76,0,-1,0.69
6245,eq_6245.jpeg,72x - 28,0,96,-0.01
6246,eq_6246.jpeg,4x + 57,0,-75,-1.5
6247,eq_6247.jpeg,1x + 54,0,64,-124.0
6248,eq_6248.jpeg,33x + 49,1,1.03,1.03
6249,eq_6249.jpeg,82x + 25,0,-96,-0.68
6250,eq_6250.jpeg,67x - 54,0,62,1.09
6251,eq_6251.jpeg,-11x - 12,1,-9.09,-9.09
6252,eq_6252.jpeg,-85x - 62,0,0,-0.93
6253,eq_6253.jpeg,-94x - 45,0,-97,-0.63
6254,eq_6254.jpeg,-73x - 27,0,21,-0.63
6255,eq_6255.jpeg,-55x - 41,0,-40,0.35
6256,eq_6256.jpeg,-42x - 93,0,-54,-0.67
6257,eq_6257.jpeg,-44x - 21,1,-0.75,-0.75
6258,eq_6258.jpeg,-58x - 75,0,-30,-1.64
6259,eq_6259.jpeg,32x - 45,1,0.59,0.59
6260,eq_6260.jpeg,74x - 84,0,18,2.23
6261,eq_6261.jpeg,-81x + 87,1,0.25,0.25
6262,eq_6262.jpeg,97x + 34,1,-1.07,-1.07
6263,eq_6263.jpeg,86x + 88,1,-1.22,-1.22
6264,eq_6264.jpeg,-92x - 27,0,-58,-0.75
6265,eq_6265.jpeg,25x - 88,0,-17,-0.08
6266,eq_6266.jpeg,-30x + 9,1,-0.73,-0.73
6267,eq_6267.jpeg,50x + 71,1,0.16,0.16
6268,eq_6268.jpeg,-35x - 61,0,18,-2.54
6269,eq_6269.jpeg,-19x + 58,1,4.74,4.74
6270,eq_6270.jpeg,80x - 15,0,-70,1.35
6271,eq_6271.jpeg,42x + 34,0,-100,-2.6
6272,eq_6272.jpeg,-25x + 5,1,-2.52,-2.52
6273,eq_6273.jpeg,45x + 1,1,-1.04,-1.04
6274,eq_6274.jpeg,-29x + 23,1,2.1,2.1
6275,eq_6275.jpeg,48x + 64,1,-0.33,-0.33
6276,eq_6276.jpeg,39x - 10,1,-0.44,-0.44
6277,eq_6277.jpeg,-72x - 93,0,7,-1.14
6278,eq_6278.jpeg,50x + 72,0,17,-0.76
6279,eq_6279.jpeg,-43x + 41,0,99,0.4
6280,eq_6280.jpeg,83x + 12,0,-7,-0.11
6281,eq_6281.jpeg,42x - 79,1,3.81,3.81
6282,eq_6282.jpeg,42x - 84,1,2.55,2.55
6283,eq_6283.jpeg,33x - 41,0,26,-0.7
6284,eq_6284.jpeg,52x + 65,0,-5,-3.12
6285,eq_6285.jpeg,-78x + 37,0,-11,-0.62
6286,eq_6286.jpeg,-80x + 34,1,0.21,0.21
6287,eq_6287.jpeg,33x - 22,0,-36,2.42
6288,eq_6288.jpeg,83x - 79,0,3,1.64
6289,eq_6289.jpeg,21x + 45,0,37,-2.95
6290,eq_6290.jpeg,52x + 62,0,-90,-1.42
6291,eq_6291.jpeg,75x - 39,1,0.03,0.03
6292,eq_6292.jpeg,15x - 13,1,1.67,1.67
6293,eq_6293.jpeg,-85x + 16,0,47,-0.69
6294,eq_6294.jpeg,-55x + 23,0,89,1.67
6295,eq_6295.jpeg,9x + 81,1,-11.67,-11.67
6296,eq_6296.jpeg,69x - 54,0,39,1.9
6297,eq_6297.jpeg,83x - 65,0,-34,1.89
6298,eq_6298.jpeg,47x - 33,1,2.6,2.6
6299,eq_6299.jpeg,-51x - 86,0,-71,-1.04
6300,eq_6300.jpeg,10x - 5,0,45,-1.8
6301,eq_6301.jpeg,-88x + 84,1,0.76,0.76
6302,eq_6302.jpeg,98x + 18,0,-21,-0.96
6303,eq_6303.jpeg,-48x + 88,1,1.04,1.04
6304,eq_6304.jpeg,40x - 60,0,10,0.07
6305,eq_6305.jpeg,1x - 60,0,-41,109.0
6306,eq_6306.jpeg,85x + 53,1,0.16,0.16
6307,eq_6307.jpeg,-42x + 33,0,-50,1.81
6308,eq_6308.jpeg,-51x + 44,0,-62,2.78
6309,eq_6309.jpeg,76x + 19,0,-51,-0.22
6310,eq_6310.jpeg,-29x - 38,1,1.24,1.24
